,carId,tradeTime,brand,serial,model,mileage,color,cityId,carCode,tansferCount,seatings,productionTime,useTime,country,makeType,time,displacement,gearbox,oilType,newPrice,unknown0,unknown1,unknown2,unknown3,unknown4,unknown5,unknown7,unknown8,unknown9,unknown10,unknown12,unknown13,unknown11_1,unknown11_2,unknown11_3
3000,46985,0.29041095890410956,26.819377681874535,28.975736065573773,27.875164808617416,11.0,19.351053789772063,17.388692539921777,2,15.31961008438374,13.250810557860053,8.627397260273973,8.232876712328768,19.34052132508793,26.331940769766653,9.0,29.630301683501685,24.899176577946637,1,79.9,1.0,38.0824672496027,2,14.347984922911689,28.78732141967611,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,9.131506849315068,14.621998941798454,4.804,1.926,1.796
3001,24782,0.08767123287671233,15.442869786250695,19.08896071415117,15.848128148495208,3.04,10.811611751463275,17.388692539921777,2,15.137600657894707,25.898958549686576,8.668493150684931,7.534246575342466,12.59815269506806,26.331940769766653,8.0,17.75323003985734,5.40000608899298,1,26.9,1.0,38.3052146974063,2,18.94899861361001,39.60297207207207,34.27182944297076,9.613303135674327,34.48250320150651,14.945621168324532,18.06523961653828,8.753424657534246,13.927286236026907,4.24,1.775,1.285
3002,9901,0.1917808219178082,26.819377681874535,28.435066590909038,15.77502229063221,12.72,19.351053789772063,17.388692539921777,2,13.657052398239466,13.250810557860053,9.482191780821918,9.205479452054794,19.34052132508793,12.53462720415569,9.0,9.675467756482506,24.899176577946637,1,51.8,1.0,23.90311005893939,2,14.347984922911689,23.3183233082706,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,9.728767123287671,14.621998941798454,5.012,1.855,1.464
3003,40929,0.3178082191780822,6.46918424543948,5.705115503875965,4.840937500000327,6.17,13.676085784757044,11.9670435326842,1,13.657052398239466,13.250810557860053,6.271232876712329,5.898630136986301,6.317521655580191,6.616649298454229,6.0,8.1152694942164,6.046620547945209,2,21.98,1.0,7.196092340425604,2,7.072989425981883,6.46918424543948,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,6.3561643835616435,14.621998941798454,4.74,1.77,1.48
3004,30095,0.3013698630136986,10.079492488262915,5.2715667910447745,6.191739132709942,2.46,13.676085784757044,17.388692539921777,1,13.657052398239466,13.250810557860053,3.536986301369863,3.4465753424657533,19.34052132508793,12.53462720415569,5.0,8.647137204724352,7.833252215189887,1,8.79,1.0,5.59742207715133,2,14.347984922911689,9.554792052117193,7.444238683498615,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,5.616438356164384,14.621998941798454,3.97,1.682,1.462
3005,8503,0.34794520547945207,11.399387037036993,12.364789583333344,14.347984922911689,10.39,13.676085784757044,17.388692539921777,3,15.31961008438374,13.250810557860053,13.994520547945205,13.92054794520548,12.59815269506806,12.53462720415569,14.0,10.50635919317294,8.740507301587314,1,23.98,1.0,13.572572359948698,2,12.404468378887788,11.134993792434477,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,14.871232876712329,14.621998941798454,4.854,1.821,1.463
3006,23301,0.26301369863013696,20.363187373271998,16.59818625498009,17.4579974139353,8.12,13.676085784757044,17.388692539921777,1,13.657052398239466,13.250810557860053,5.241095890410959,5.1287671232876715,19.34052132508793,12.53462720415569,5.0,17.75323003985734,14.683068021390303,1,31.28,1.0,13.572572359948698,2,14.347984922911689,18.04949000571095,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,5.824657534246575,13.927286236026907,4.761,1.826,1.439
3007,42161,0.1232876712328767,15.442869786250695,39.868143548387124,35.71133333332789,8.3,16.223481647940087,17.388692539921777,1,13.657052398239466,13.250810557860053,4.63013698630137,4.241095890410959,12.59815269506806,12.53462720415569,5.0,23.665559728506793,11.228469181983069,1,38.98,1.0,38.0824672496027,2,32.804186046511646,14.272620693391056,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,6.213698630136986,14.621998941798454,4.78,1.885,1.845
3008,15359,0.36164383561643837,51.73255767918081,45.603170731707316,38.74959195055924,5.83,13.656029342004572,17.388692539921777,1,13.657052398239466,13.250810557860053,5.726027397260274,5.441095890410959,19.34052132508793,26.331940769766653,5.0,17.75323003985734,21.087866702937923,1,55.8,1.0,18.417901757350588,2,14.347984922911689,51.73255767918081,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,6.3123287671232875,13.927286236026907,4.681,1.923,1.624
3009,60494,0.1095890410958904,7.0672947368421095,7.956214864864862,14.347984922911689,12.78,10.811611751463275,21.08373434343434,2,13.657052398239466,13.250810557860053,7.06027397260274,6.972602739726027,6.913920016339873,12.53462720415569,7.0,17.75323003985734,11.228469181983069,1,19.89,1.0,13.572572359948698,2,14.347984922911689,7.019935705209663,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,7.564383561643836,14.621998941798454,4.82,1.835,1.475
3010,52910,0.27123287671232876,22.498493133223878,17.552183216783177,19.59611111111111,10.83,13.676085784757044,17.388692539921777,1,15.31961008438374,13.250810557860053,5.816438356164384,5.602739726027397,19.34052132508793,12.53462720415569,5.0,17.75323003985734,29.475870330349224,1,34.98,1.0,13.572572359948698,2,18.761815225933116,20.321176927979533,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,6.065753424657534,14.621998941798454,4.753,1.811,1.453
3011,4115,0.37534246575342467,20.363187373271998,42.581777777777795,39.402564684873866,12.38,19.351053789772063,17.388692539921777,2,15.31961008438374,13.250810557860053,7.213698630136986,6.517808219178082,19.34052132508793,26.331940769766653,7.0,36.13086158392464,29.475870330349224,1,92.68,1.0,51.4123778225805,2,14.347984922911689,29.606819417475656,13.283662141280159,38.19182559055106,13.333861998923648,13.748809791183014,18.06523961653828,7.046575342465753,14.621998941798454,5.268,1.949,1.471
3012,71757,0.0684931506849315,13.67609835164836,14.347984922911689,14.347984922911689,17.38,13.676085784757044,8.155522565543064,2,13.657052398239466,13.250810557860053,11.104109589041096,10.904109589041095,12.59815269506806,26.331940769766653,10.0,17.75323003985734,8.041409042553205,1,20.8,1.0,10.514756082313133,2,9.96565217513548,21.27884057971014,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,11.356164383561644,14.621998941798454,4.295,1.77,1.625
3013,65978,0.3287671232876712,26.819377681874535,18.259009340659343,18.007438880894938,10.58,13.676085784757044,10.259706360946701,1,13.657052398239466,13.250810557860053,4.257534246575342,3.841095890410959,19.34052132508793,12.53462720415569,4.0,7.150642248233219,21.087866702937923,1,27.18,1.0,10.514756082313133,2,16.88614729729731,23.3183233082706,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,4.257534246575342,14.621998941798454,4.449,1.804,1.535
3014,31444,0.34794520547945207,34.15402939866358,22.03379620253164,24.830433188494094,4.39,19.351053789772063,17.388692539921777,1,13.657052398239466,13.250810557860053,3.819178082191781,3.632876712328767,30.050506777995967,12.53462720415569,3.0,17.75323003985734,30.735325840707887,1,44.28,1.0,18.417901757350588,2,14.347984922911689,22.81456456692915,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,4.071232876712329,13.927286236026907,4.37,1.9,1.635
3015,15804,0.1506849315068493,9.816984126984124,17.22982886210592,14.347984922911689,2.94,16.314734065315278,17.388692539921777,1,13.657052398239466,25.898958549686576,4.764383561643836,4.528767123287671,12.59815269506806,26.331940769766653,4.0,17.75323003985734,5.40000608899298,1,27.38,1.0,38.3052146974063,2,18.94899861361001,9.816984126984124,34.27182944297076,9.613303135674327,34.48250320150651,13.748809791183014,18.06523961653828,4.764383561643836,14.621998941798454,4.24,1.775,1.32
3016,44739,0.32054794520547947,10.079492488262915,10.727216091954016,8.680168379689835,8.44,13.676085784757044,13.583152993844406,1,13.657052398239466,13.250810557860053,5.517808219178082,5.358904109589041,19.34052132508793,12.53462720415569,6.0,8.647137204724352,10.056582976324684,1,15.99,1.0,7.196092340425604,2,7.508493103448273,9.554792052117193,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,6.682191780821918,13.927286236026907,4.598,1.826,1.425
3017,57846,0.11232876712328767,22.498493133223878,36.756922307692335,52.90354799284821,3.41,16.314734065315278,17.388692539921777,1,13.657052398239466,13.250810557860053,3.473972602739726,2.863013698630137,19.34052132508793,26.331940769766653,3.0,17.75323003985734,29.475870330349224,1,69.99,1.0,38.0824672496027,2,48.30753770491803,25.404152100840268,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,3.8876712328767122,14.621998941798454,4.909,1.938,1.772
3018,15360,0.30684931506849317,51.73255767918081,45.603170731707316,38.74959195055924,5.11,13.656029342004572,17.388692539921777,1,15.31961008438374,13.250810557860053,6.03013698630137,5.7534246575342465,19.34052132508793,26.331940769766653,5.0,17.75323003985734,21.087866702937923,1,55.8,1.0,18.417901757350588,2,14.347984922911689,51.73255767918081,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,6.367123287671233,14.621998941798454,4.681,1.923,1.624
3019,60904,0.15342465753424658,14.195161864406792,14.235785990338174,6.256206098907959,7.21,10.811611751463275,17.388692539921777,2,15.137600657894707,25.898958549686576,13.605479452054794,13.232876712328768,30.050506777995967,26.331940769766653,15.0,7.150642248233219,11.228469181983069,1,31.8,1.0,5.59742207715133,2,10.309999315068493,14.136791218130327,7.444238683498615,9.613303135674327,11.545118032786892,14.945621168324532,18.06523961653828,12.61917808219178,14.621998941798454,3.699,1.683,1.407
3020,45471,0.3232876712328767,7.0672947368421095,7.750287499999999,14.347984922911689,12.58,13.676085784757044,13.583152993844406,1,13.657052398239466,13.250810557860053,8.013698630136986,7.838356164383562,6.913920016339873,12.53462720415569,8.0,17.75323003985734,5.40000608899298,1,16.98,1.0,10.514756082313133,2,14.347984922911689,7.019935705209663,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,8.098630136986301,13.927286236026907,4.42,1.82,1.66
3021,63368,0.25753424657534246,18.51963897911834,17.905216304347825,19.799494969456298,1.4,13.676085784757044,17.388692539921777,4,13.657052398239466,13.250810557860053,2.0767123287671234,1.9397260273972603,10.903341038406897,12.53462720415569,3.0,17.75323003985734,11.228469181983069,1,31.99,1.0,23.90311005893939,2,14.347984922911689,19.599400278551542,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,3.9095890410958902,13.927286236026907,5.103,1.852,1.502
3022,30224,0.4136986301369863,18.51963897911834,17.905216304347825,19.92434782453145,3.89,13.676085784757044,18.61063829787234,1,13.657052398239466,13.250810557860053,2.7534246575342465,2.5424657534246577,10.903341038406897,12.53462720415569,3.0,17.75323003985734,11.228469181983069,1,29.99,1.0,23.90311005893939,2,14.347984922911689,19.599400278551542,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,3.7534246575342465,14.621998941798454,5.103,1.852,1.502
3023,14272,0.23013698630136986,20.363187373271998,20.906359753954234,34.417253223519054,4.06,10.654345568326997,17.388692539921777,4,13.657052398239466,13.250810557860053,1.2712328767123289,1.178082191780822,19.34052132508793,12.53462720415569,1.0,17.75323003985734,21.087866702937923,1,43.98,1.0,23.90311005893939,2,38.35634146341463,18.04949000571095,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,1.5205479452054795,14.621998941798454,5.05,1.886,1.475
3024,12037,0.3041095890410959,22.498493133223878,15.534618725099614,15.055454544918103,9.73,13.656029342004572,8.137853873659113,1,15.31961008438374,13.250810557860053,6.032876712328767,5.605479452054794,19.34052132508793,12.53462720415569,6.0,17.75323003985734,29.475870330349224,1,28.5,1.0,10.514756082313133,2,18.761815225933116,20.321176927979533,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,6.284931506849315,14.621998941798454,4.484,1.798,1.577
3025,52391,0.2054794520547945,34.15402939866358,45.13192307692307,47.01265143860278,4.3,13.676085784757044,17.388692539921777,1,13.657052398239466,18.6787863387979,3.2986301369863016,2.786301369863014,30.050506777995967,26.331940769766653,3.0,36.13086158392464,29.475870330349224,1,75.8,1.0,38.0824672496027,2,83.00414634146343,41.50529051094884,16.808603419188007,38.19182559055106,14.743832589222007,14.945621168324532,18.06523961653828,3.547945205479452,13.927286236026907,4.956,2.073,1.893
3026,63860,0.33424657534246577,13.67609835164836,13.238458974358974,12.65500795479497,7.13,19.351053789772063,17.388692539921777,1,13.657052398239466,18.6787863387979,3.504109589041096,3.2958904109589042,12.59815269506806,12.53462720415569,3.0,17.75323003985734,8.041409042553205,1,17.48,1.0,10.514756082313133,2,12.408256522280215,11.279510975609758,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,4.0849315068493155,13.927286236026907,4.705,1.81,1.71
3027,1932,0.33424657534246577,4.547297297297293,5.378179403887329,14.347984922911689,2.99,11.5439001579779,17.388692539921777,2,13.657052398239466,13.250810557860053,7.668493150684932,7.175342465753425,12.59815269506806,12.53462720415569,7.0,7.150642248233219,11.661713778705648,1,15.48,1.0,6.555370810210878,2,5.210000139171323,3.7214457831325287,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,7.7534246575342465,14.621998941798454,4.3,1.765,1.58
3028,72966,0.2958904109589041,15.442869786250695,12.623843846153855,11.373961957906934,14.2,19.351053789772063,14.284659585492232,2,15.31961008438374,13.250810557860053,7.873972602739726,7.8054794520547945,12.59815269506806,12.53462720415569,9.0,15.831760919540164,11.228469181983069,1,21.98,1.0,13.572572359948698,2,13.998472222222217,13.14497675753227,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,9.876712328767123,14.621998941798454,4.825,1.825,1.48
3029,61180,0.2684931506849315,51.73255767918081,59.336551724106826,14.347984922911689,2.22,10.811611751463275,10.259706360946701,4,13.657052398239466,27.70774467213115,1.6465753424657534,0.9068493150684932,19.34052132508793,26.331940769766653,2.0,17.75323003985734,21.087866702937923,1,64.1,1.0,38.3052146974063,2,14.347984922911689,51.73255767918081,34.27182944297076,16.67543603811886,34.48250320150651,14.945621168324532,18.06523961653828,2.317808219178082,14.621998941798454,4.379,1.801,1.276
3030,35912,0.29863013698630136,26.819377681874535,19.862679089376012,26.401904737059784,5.69,10.811611751463275,8.155522565543064,1,15.31961008438374,13.250810557860053,3.1205479452054794,2.682191780821918,19.34052132508793,12.53462720415569,3.0,17.75323003985734,30.735325840707887,1,35.08,1.0,13.572572359948698,2,30.55158899204232,23.3183233082706,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,3.8684931506849316,14.621998941798454,4.783,1.81,1.442
3031,68459,0.410958904109589,26.819377681874535,27.59246575342465,30.61516625071677,7.03,19.351053789772063,17.388692539921777,1,15.31961008438374,18.6787863387979,5.342465753424658,4.942465753424657,19.34052132508793,26.331940769766653,7.0,36.13086158392464,24.899176577946637,1,67.8,1.0,21.642670935251736,2,34.91370967741935,28.78732141967611,16.01183692509849,64.99872505494488,14.743832589222007,14.945621168324532,18.06523961653828,7.345205479452055,14.621998941798454,5.157,1.922,1.674
3032,4389,0.32602739726027397,26.819377681874535,20.11367701149425,14.347984922911689,1.88,10.811611751463275,13.583152993844406,1,13.657052398239466,13.250810557860053,3.0082191780821916,2.649315068493151,19.34052132508793,26.331940769766653,2.0,7.150642248233219,21.087866702937923,1,26.88,1.0,7.196092340425604,2,16.88614729729731,28.78732141967611,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,3.0082191780821916,13.927286236026907,4.673,1.777,1.417
3033,21485,0.22465753424657534,10.575471331057958,9.41372295918368,11.571435463509681,8.98,19.351053789772063,17.388692539921777,1,13.657052398239466,13.250810557860053,6.778082191780822,6.663013698630137,10.903341038406897,12.53462720415569,7.0,17.75323003985734,11.228469181983069,1,26.99,1.0,13.572572359948698,2,14.347984922911689,10.551381198347045,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,6.693150684931507,14.621998941798454,5.005,1.858,1.5
3034,28411,0.24383561643835616,34.15402939866358,22.21638192771083,23.53176367238421,4.31,13.676085784757044,12.604761646234687,1,13.657052398239466,13.250810557860053,3.26027397260274,2.893150684931507,30.050506777995967,12.53462720415569,3.0,17.75323003985734,30.735325840707887,1,40.48,1.0,18.417901757350588,2,14.347984922911689,22.81456456692915,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,4.175342465753425,13.927286236026907,4.599,1.894,1.724
3035,54768,0.30684931506849317,22.498493133223878,15.492678571428568,14.921657085365858,2.07,13.676085784757044,13.583152993844406,2,13.657052398239466,13.250810557860053,3.197260273972603,2.9013698630136986,19.34052132508793,12.53462720415569,3.0,8.1152694942164,11.228469181983069,1,22.58,1.0,7.196092340425604,2,16.163727118644065,20.321176927979533,13.283662141280159,16.67543603811886,13.333861998923648,14.945621168324532,18.06523961653828,3.6931506849315068,14.621998941798454,4.456,1.803,1.446
3036,43075,0.39452054794520547,10.079492488262915,7.515895441595449,9.553713786490867,10.57,19.351053789772063,17.388692539921777,2,15.31961008438374,13.250810557860053,8.027397260273972,7.572602739726028,19.34052132508793,12.53462720415569,8.0,17.75323003985734,10.669231162790718,1,22.58,1.0,7.196092340425604,2,14.347984922911689,9.274063068783011,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,8.361643835616439,14.621998941798454,4.644,1.778,1.482
3037,60944,0.25753424657534246,26.819377681874535,19.138552577319576,18.32689862963232,16.96,13.656029342004572,17.388692539921777,1,15.31961008438374,13.250810557860053,7.249315068493151,7.1506849315068495,19.34052132508793,26.331940769766653,7.0,17.75323003985734,24.899176577946637,1,39.8,1.0,18.417901757350588,2,19.71257684210528,23.3183233082706,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,7.912328767123288,14.621998941798454,4.528,1.84,1.689
3038,12116,0.3589041095890411,9.281425446428575,6.868169014084507,7.352133488590265,16.27,13.656029342004572,8.155522565543064,1,15.31961008438374,13.250810557860053,5.227397260273973,5.112328767123287,6.317521655580191,6.616649298454229,5.0,8.1152694942164,10.056582976324684,1,14.38,1.0,10.514756082313133,2,7.151111111111118,9.281425446428575,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,5.47945205479452,14.621998941798454,4.51,1.852,1.708
3039,35676,0.3452054794520548,22.498493133223878,15.534618725099614,22.520609006028987,5.87,13.676085784757044,17.388692539921777,1,13.657052398239466,13.250810557860053,3.654794520547945,3.4575342465753423,19.34052132508793,12.53462720415569,3.0,17.75323003985734,29.475870330349224,1,34.68,1.0,10.514756082313133,2,14.347984922911689,20.321176927979533,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,4.158904109589041,14.621998941798454,4.565,1.821,1.624
3040,49017,0.15342465753424658,11.399387037036993,5.784293478260871,7.76904763260782,0.78,13.676085784757044,17.388692539921777,1,13.657052398239466,13.250810557860053,2.6,2.506849315068493,12.59815269506806,12.53462720415569,3.0,8.1152694942164,11.106644736842064,1,8.58,1.0,5.59742207715133,2,7.013956043956043,11.134993792434477,7.444238683498615,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,3.8465753424657536,14.621998941798454,4.096,1.695,1.525
3041,69880,0.38904109589041097,5.813368784530394,6.048333676933727,5.905334798928694,4.12,13.676085784757044,8.155522565543064,1,13.657052398239466,13.250810557860053,4.610958904109589,4.471232876712329,6.317521655580191,6.616649298454229,5.0,6.695355555555562,14.683068021390303,1,9.49,1.0,10.514756082313133,2,5.7393051727377085,5.745361731843583,16.808603419188007,16.67543603811886,14.743832589222007,14.945621168324532,18.06523961653828,5.03013698630137,13.927286236026907,4.5,1.834,1.707
3042,69325,0.29315068493150687,19.154179545454557,21.21454242424234,18.936238590145084,8.22,14.643179369627521,17.388692539921777,1,13.657052398239466,13.250810557860053,5.961643835616439,5.813698630136987,12.59815269506806,12.53462720415569,6.0,15.831760919540164,24.899176577946637,1,37.98,1.0,18.417901757350588,2,17.015499999999992,18.537498076923082,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,6.5479452054794525,13.927286236026907,4.744,1.803,1.614
3043,68996,0.1178082191780822,15.442869786250695,4.39375,4.162552698547138,7.83,10.654345568326997,17.388692539921777,2,13.657052398239466,13.250810557860053,11.726027397260275,11.547945205479452,12.59815269506806,12.53462720415569,11.0,7.150642248233219,5.75317367280607,1,10.58,1.0,7.196092340425604,2,5.500547945205479,14.272620693391056,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,11.391780821917807,14.621998941798454,4.53,1.705,1.49
3044,13601,0.3150684931506849,20.363187373271998,20.906359753954234,14.347984922911689,2.66,19.351053789772063,17.388692539921777,4,13.657052398239466,13.250810557860053,0.5205479452054794,0.46301369863013697,19.34052132508793,12.53462720415569,0.0,17.75323003985734,21.087866702937923,1,41.98,1.0,23.90311005893939,2,38.35634146341463,18.04949000571095,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,1.0164383561643835,14.621998941798454,5.038,1.886,1.475
3045,13195,0.2602739726027397,10.575471331057958,9.41372295918368,14.347984922911689,9.9,19.351053789772063,17.388692539921777,1,15.31961008438374,13.250810557860053,4.824657534246575,4.443835616438356,10.903341038406897,12.53462720415569,5.0,9.675467756482506,17.627312751677877,2,27.58,1.0,13.572572359948698,2,14.347984922911689,10.551381198347045,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,5.158904109589041,13.927286236026907,5.018,1.866,1.459
3046,21610,0.09315068493150686,10.575471331057958,5.298845726495724,8.66274666344578,8.76,13.676085784757044,11.9670435326842,1,13.657052398239466,13.250810557860053,3.326027397260274,3.1890410958904107,10.903341038406897,12.53462720415569,3.0,6.695355555555562,11.228469181983069,1,14.39,1.0,7.196092340425604,2,7.892590370370369,10.551381198347045,13.283662141280159,16.67543603811886,13.333861998923648,14.945621168324532,18.06523961653828,4.158904109589041,13.927286236026907,4.609,1.798,1.486
3047,52154,0.27945205479452057,10.079492488262915,6.867878800000001,14.347984922911689,5.31,19.351053789772063,14.60782797178141,1,15.31961008438374,13.250810557860053,6.057534246575343,5.846575342465753,19.34052132508793,12.53462720415569,6.0,7.150642248233219,3.1431584723441652,1,12.49,1.0,7.196092340425604,4,14.347984922911689,9.554792052117193,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,6.227397260273973,13.927286236026907,4.605,1.765,1.46
3048,38767,0.3972602739726027,11.399387037036993,11.00689655172645,14.347984922911689,11.24,19.351053789772063,13.832765178571433,1,15.137600657894707,13.250810557860053,7.52054794520548,6.402739726027397,12.59815269506806,12.53462720415569,7.0,36.13086158392464,11.228469181983069,1,33.58,1.0,13.572572359948698,2,14.347984922911689,11.134993792434477,17.24134100840333,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,7.358904109589041,14.621998941798454,4.995,1.9,1.56
3049,73195,0.3506849315068493,11.399387037036993,11.00689655172645,10.404706326110487,9.04,13.676085784757044,17.388692539921777,2,13.657052398239466,13.250810557860053,8.490410958904109,8.2986301369863,12.59815269506806,12.53462720415569,9.0,10.50635919317294,8.740507301587314,1,25.98,1.0,13.572572359948698,2,10.384848484848538,11.134993792434477,17.24134100840333,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,9.405479452054795,14.621998941798454,4.995,1.9,1.56
3050,28835,0.2876712328767123,10.079492488262915,14.347984922911689,14.347984922911689,2.46,16.314734065315278,17.388692539921777,4,15.31961008438374,13.250810557860053,3.0465753424657533,1.7698630136986302,19.34052132508793,12.53462720415569,2.0,8.647137204724352,10.669231162790718,2,30.18,1.0,13.572572359948698,2,14.347984922911689,15.770633740831315,13.384838421052635,16.67543603811886,14.743832589222007,13.748809791183014,18.06523961653828,2.8794520547945206,14.621998941798454,4.767,1.832,1.501
3051,57447,0.2273972602739726,22.498493133223878,24.75014460784304,20.935086493358618,10.7,13.676085784757044,17.388692539921777,2,16.868422762645928,13.250810557860053,9.194520547945206,9.073972602739726,19.34052132508793,12.53462720415569,8.0,36.13086158392464,29.475870330349224,1,55.96,1.0,23.90311005893939,2,21.348603278688536,20.321176927979533,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,9.194520547945206,14.621998941798454,5.039,1.86,1.492
3052,39456,0.2684931506849315,9.433572182254151,13.198965517242172,14.018333346980707,4.08,19.351053789772063,17.388692539921777,1,15.31961008438374,13.250810557860053,3.1506849315068495,3.0383561643835617,12.59815269506806,12.53462720415569,4.0,15.831760919540164,13.598846153856558,1,18.78,3.0,14.365992086330936,2,14.419710919540233,10.261308333333334,14.365992086330936,9.613303135674327,13.333861998923648,14.945621168324532,18.06523961653828,4.317808219178082,14.621998941798454,5.263,1.85,1.808
3053,4383,0.11232876712328767,34.15402939866358,85.25810810810812,14.347984922911689,2.16,19.351053789772063,17.388692539921777,1,15.31961008438374,13.250810557860053,4.221917808219178,2.4054794520547946,30.050506777995967,26.331940769766653,4.0,36.13086158392464,29.475870330349224,1,179.8,1.0,38.0824672496027,2,14.347984922911689,41.50529051094884,16.808603419188007,38.19182559055106,14.743832589222007,14.945621168324532,18.06523961653828,4.887671232876713,14.621998941798454,5.199,2.073,1.84
3054,28268,0.3287671232876712,10.079492488262915,6.867878800000001,5.60707871352284,11.56,19.351053789772063,10.170899954648469,2,13.657052398239466,13.250810557860053,7.673972602739726,7.619178082191781,19.34052132508793,12.53462720415569,8.0,7.150642248233219,11.228469181983069,1,13.79,1.0,7.196092340425604,2,14.347984922911689,9.554792052117193,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,8.427397260273972,13.927286236026907,4.605,1.765,1.46
3055,72531,0.27671232876712326,7.0672947368421095,11.377539344262292,8.893424433770564,6.06,13.656029342004572,13.583152993844406,1,15.31961008438374,13.250810557860053,7.06027397260274,6.53972602739726,6.913920016339873,12.53462720415569,8.0,10.50635919317294,11.228469181983069,1,24.98,1.0,18.417901757350588,2,8.438064516129034,7.019935705209663,16.808603419188007,9.613303135674327,14.743832589222007,14.945621168324532,18.06523961653828,8.810958904109588,13.927286236026907,4.725,1.88,1.686
3056,41872,0.35342465753424657,15.442869786250695,12.623843846153855,15.738469361700709,3.0,19.351053789772063,17.388692539921777,1,13.657052398239466,13.250810557860053,4.317808219178082,3.9315068493150687,12.59815269506806,12.53462720415569,5.0,15.831760919540164,17.627312751677877,2,25.98,1.0,13.572572359948698,5,14.63226363614808,13.14497675753227,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,5.065753424657534,14.621998941798454,4.85,1.825,1.48
3057,2996,0.33972602739726027,7.676739130434783,6.512006515841089,8.530231776408861,3.62,14.643179369627521,11.442601976823395,2,16.868422762645928,13.250810557860053,5.9150684931506845,5.364383561643836,5.434751139240513,12.53462720415569,6.0,7.150642248233219,11.228469181983069,1,16.88,1.0,7.196092340425604,2,14.347984922911689,7.775581395348839,13.283662141280159,16.67543603811886,13.333861998923648,13.748809791183014,18.06523961653828,6.167123287671233,13.927286236026907,4.702,1.84,1.51
3058,37989,0.4136986301369863,22.498493133223878,40.032843089430905,30.579263101110755,13.23,10.654345568326997,17.388692539921777,2,15.31961008438374,13.250810557860053,8.008219178082191,7.682191780821918,19.34052132508793,26.331940769766653,8.0,36.13086158392464,29.475870330349224,1,93.35,1.0,51.4123778225805,2,21.348603278688536,25.404152100840268,13.283662141280159,9.613303135674327,13.333861998923648,13.748809791183014,18.06523961653828,8.673972602739726,14.621998941798454,5.221,1.902,1.498
